order_id,order_item_id,product_id,product_category,sale_date_utc,order_status,amount_source_usd,source_currency_assumption,rate_date,usd_per_eur,rate_age_days,amount_eur,rate_source_url
45322,65700,8720,Outerwear & Coats,2024-01-22,COMPLETE,69.99,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,64.27,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
45322,65701,14080,Accessories,2024-01-22,COMPLETE,39.95,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,36.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
45628,66145,2893,Active,2024-01-03,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,22.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
45912,66539,9840,Sleep & Lounge,2024-01-12,COMPLETE,34.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,31.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
45933,66571,24166,Outerwear & Coats,2024-01-05,COMPLETE,90.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,82.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46164,66900,28900,Accessories,2024-01-21,SHIPPED,106.95,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,98.24,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46252,67041,26105,Underwear,2024-01-30,COMPLETE,30.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,27.66,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46558,67494,4194,Jumpsuits & Rompers,2024-01-31,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,36.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46641,67620,7345,Skirts,2024-01-31,COMPLETE,98.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,90.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46641,67621,11305,Intimates,2024-01-29,COMPLETE,15.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,13.86,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46668,67655,7449,Skirts,2024-01-25,SHIPPED,89.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,81.70,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46820,67877,28135,Swim,2024-01-29,SHIPPED,52.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,48.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46827,67885,6604,Shorts,2024-01-04,COMPLETE,52.98,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,48.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46872,67949,28943,Accessories,2024-01-08,SHIPPED,150.00,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,137.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
46968,68091,21418,Jeans,2024-01-04,SHIPPED,109.00,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,99.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47019,68156,21089,Jeans,2024-01-31,SHIPPED,189.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,174.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47154,68346,20003,Suits & Sport Coats,2024-01-02,COMPLETE,89.95,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,82.10,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47233,68469,3863,Dresses,2024-01-27,SHIPPED,54.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,50.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47445,68772,4794,Jeans,2024-01-14,COMPLETE,165.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,150.80,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47695,69129,2206,Fashion Hoodies & Sweatshirts,2024-01-31,SHIPPED,50.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,46.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47695,69130,4217,Jeans,2024-01-31,SHIPPED,69.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,63.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47702,69139,19833,Suits & Sport Coats,2024-01-11,COMPLETE,172.94,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,157.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47822,69323,21554,Jeans,2024-01-27,SHIPPED,89.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,82.78,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
47925,69459,5142,Pants & Capris,2024-01-31,COMPLETE,50.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,46.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48086,69699,6774,Shorts,2024-01-30,COMPLETE,9.45,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,8.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48199,69860,19606,Sweaters,2024-01-06,SHIPPED,55.60,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,50.91,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48271,69963,22078,Pants,2024-01-12,COMPLETE,69.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,63.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48271,69964,24290,Outerwear & Coats,2024-01-12,COMPLETE,117.18,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,107.09,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48529,70329,5778,Leggings,2024-01-30,COMPLETE,54.99,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,50.70,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48627,70471,29011,Accessories,2024-01-30,SHIPPED,61.15,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,56.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48629,70473,17323,Fashion Hoodies & Sweatshirts,2024-01-18,COMPLETE,51.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,46.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48629,70474,25508,Underwear,2024-01-19,COMPLETE,42.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,38.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48729,70617,6911,Shorts,2024-01-03,SHIPPED,41.45,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,37.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48744,70635,7487,Blazers & Jackets,2024-01-13,COMPLETE,191.25,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,174.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
48744,70636,6902,Shorts,2024-01-11,COMPLETE,40.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,36.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
49386,71565,20033,Suits & Sport Coats,2024-01-18,SHIPPED,119.99,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,110.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
49507,71736,21220,Jeans,2024-01-24,SHIPPED,109.98,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,100.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
49514,71745,16525,Tops & Tees,2024-01-02,SHIPPED,52.00,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,47.46,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
49514,71746,28308,Accessories,2024-01-03,SHIPPED,53.00,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,48.54,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
49987,72459,7852,Blazers & Jackets,2024-01-31,SHIPPED,9.88,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,9.12,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50160,72700,7142,Skirts,2024-01-20,SHIPPED,89.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,81.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50160,72701,771,Tops & Tees,2024-01-17,SHIPPED,36.45,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,33.51,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50160,72702,9107,Socks & Hosiery,2024-01-17,SHIPPED,9.95,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,9.15,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50227,72811,14795,Maternity,2024-01-30,COMPLETE,184.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,169.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50227,72813,15494,Plus,2024-01-29,COMPLETE,39.95,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,36.91,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50321,72942,21176,Jeans,2024-01-29,SHIPPED,68.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,62.83,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50321,72943,26748,Sleep & Lounge,2024-01-26,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,23.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
50734,73517,12173,Intimates,2024-01-28,SHIPPED,24.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,22.08,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51199,74230,19703,Sweaters,2024-01-13,COMPLETE,68.67,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,62.76,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51295,74372,17544,Fashion Hoodies & Sweatshirts,2024-01-27,SHIPPED,27.98,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,25.74,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51347,74452,17112,Fashion Hoodies & Sweatshirts,2024-01-01,SHIPPED,29.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,27.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51834,75173,19829,Suits & Sport Coats,2024-01-13,COMPLETE,109.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,100.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51937,75326,15740,Plus,2024-01-16,COMPLETE,124.50,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,114.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51937,75327,3720,Dresses,2024-01-17,COMPLETE,45.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,41.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51937,75328,14628,Maternity,2024-01-15,COMPLETE,18.50,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,16.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51989,75396,6152,Leggings,2024-01-10,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,25.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
51989,75397,8331,Outerwear & Coats,2024-01-09,SHIPPED,97.90,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,89.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52017,75438,16561,Tops & Tees,2024-01-14,SHIPPED,60.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,54.83,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52017,75439,25507,Underwear,2024-01-13,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52057,75495,27715,Swim,2024-01-14,COMPLETE,69.50,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,63.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52344,75909,12164,Intimates,2024-01-03,COMPLETE,37.76,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,34.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52528,76168,22921,Shorts,2024-01-29,SHIPPED,54.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,49.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52528,76169,27957,Swim,2024-01-27,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,23.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52581,76250,28406,Accessories,2024-01-03,COMPLETE,3.46,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,3.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52637,76334,19970,Suits & Sport Coats,2024-01-18,SHIPPED,89.99,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,82.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52722,76455,5295,Pants & Capris,2024-01-24,COMPLETE,56.88,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,52.16,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52722,76456,13359,Swim,2024-01-27,COMPLETE,110.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,101.19,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52771,76537,27850,Swim,2024-01-18,SHIPPED,59.50,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,54.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52819,76600,17026,Tops & Tees,2024-01-12,COMPLETE,34.95,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,31.94,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52819,76601,21476,Jeans,2024-01-11,COMPLETE,39.45,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,35.91,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52873,76674,13801,Accessories,2024-01-02,SHIPPED,6.99,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,6.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52873,76675,11915,Intimates,2024-01-02,SHIPPED,59.00,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,53.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52935,76755,21926,Pants,2024-01-13,COMPLETE,65.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,59.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52944,76765,21666,Pants,2024-01-30,SHIPPED,55.38,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,51.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
52991,76832,27603,Swim,2024-01-10,SHIPPED,36.85,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,33.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53021,76874,3207,Dresses,2024-01-25,COMPLETE,44.94,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,41.26,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53031,76890,25940,Underwear,2024-01-09,SHIPPED,28.00,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,25.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53112,77005,27547,Swim,2024-01-18,SHIPPED,16.97,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,15.60,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53220,77169,7877,Blazers & Jackets,2024-01-17,SHIPPED,13.50,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,12.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53220,77170,9478,Socks & Hosiery,2024-01-13,SHIPPED,13.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,12.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53220,77171,10531,Intimates,2024-01-15,SHIPPED,18.27,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,16.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53220,77172,8001,Blazers & Jackets,2024-01-12,SHIPPED,10.92,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,9.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53312,77310,5825,Leggings,2024-01-11,COMPLETE,49.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,44.60,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53370,77399,22635,Pants,2024-01-28,COMPLETE,54.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,50.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53570,77681,3671,Dresses,2024-01-06,COMPLETE,43.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,40.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53570,77682,11145,Intimates,2024-01-07,COMPLETE,49.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,45.77,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53588,77708,2689,Active,2024-01-20,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,22.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53640,77776,22,Tops & Tees,2024-01-16,SHIPPED,158.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,145.19,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53802,78005,20027,Suits & Sport Coats,2024-01-11,COMPLETE,139.99,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,127.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53802,78006,23356,Shorts,2024-01-11,COMPLETE,59.50,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,54.15,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53989,78283,22315,Pants,2024-01-14,COMPLETE,176.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,160.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53989,78284,24820,Socks,2024-01-18,COMPLETE,10.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,9.20,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53989,78285,26968,Sleep & Lounge,2024-01-18,COMPLETE,37.95,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,34.90,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
53989,78286,20300,Suits & Sport Coats,2024-01-15,COMPLETE,60.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,54.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
54343,78774,24710,Socks,2024-01-04,COMPLETE,16.00,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,14.61,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
54984,79699,8665,Outerwear & Coats,2024-01-09,SHIPPED,129.95,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,118.78,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55084,79849,2741,Active,2024-01-27,COMPLETE,36.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,33.12,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55088,79854,14332,Maternity,2024-01-13,COMPLETE,69.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,63.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55311,80162,21447,Jeans,2024-01-02,SHIPPED,172.20,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,157.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55311,80163,23027,Shorts,2024-01-01,SHIPPED,36.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,32.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55398,80283,5674,Pants & Capris,2024-01-02,SHIPPED,108.00,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,98.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55559,80517,12767,Swim,2024-01-09,SHIPPED,108.00,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,98.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55571,80536,8972,Socks & Hosiery,2024-01-16,SHIPPED,14.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,12.87,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55571,80537,12480,Intimates,2024-01-13,SHIPPED,40.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,36.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55635,80625,9209,Socks & Hosiery,2024-01-27,COMPLETE,10.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,1,9.20,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55661,80663,20821,Jeans,2024-01-14,SHIPPED,90.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,82.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55661,80664,22806,Shorts,2024-01-15,SHIPPED,46.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,42.03,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55806,80897,1287,Sweaters,2024-01-28,SHIPPED,349.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,321.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55806,80898,810,Sweaters,2024-01-29,SHIPPED,59.99,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,55.43,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55806,80899,11784,Intimates,2024-01-30,SHIPPED,54.00,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,49.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
55977,81151,28366,Accessories,2024-01-10,COMPLETE,43.31,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,39.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
56039,81248,28783,Accessories,2024-01-20,COMPLETE,11.50,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,10.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
56217,81506,13560,Swim,2024-01-03,SHIPPED,29.99,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,27.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
56399,81781,3472,Dresses,2024-01-21,COMPLETE,11.13,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,10.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
