source_row,order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category,normalized_order_id,normalized_order_item_id,normalized_product_id,normalized_sale_date_utc,normalized_amount_source_usd,status,reason_code,reason_explanation
664,39729,57618,16585,2024-01-01,Returned,Returned,EXCLUE_METIER,25.0,Tops & Tees,39729,57618,16585,2024-01-01,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
665,39794,57710,19099,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,27.989999771118164,Sweaters,39794,57710,19099,2024-01-07,27.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
666,39893,57845,17528,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,49.950000762939446,Fashion Hoodies & Sweatshirts,39893,57845,17528,2024-01-15,49.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
667,39998,57999,13015,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,29.40999984741211,Swim,39998,57999,13015,2024-01-17,29.41,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
669,40031,58040,25590,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,24.0,Underwear,40031,58040,25590,2024-01-09,24.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
670,40107,58144,21861,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,12.010000228881836,Pants,40107,58144,21861,2024-01-14,12.01,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
671,40107,58145,24946,2024-01-16,Cancelled,Cancelled,EXCLUE_METIER,13.0,Socks,40107,58145,24946,2024-01-16,13.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
675,40209,58289,6195,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,12.949999809265137,Leggings,40209,58289,6195,2024-01-03,12.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
676,40362,58508,17786,2024-01-16,Returned,Returned,EXCLUE_METIER,49.9900016784668,Fashion Hoodies & Sweatshirts,40362,58508,17786,2024-01-16,49.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
677,40362,58509,25254,2024-01-18,Returned,Returned,EXCLUE_METIER,19.5,Socks,40362,58509,25254,2024-01-18,19.50,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
678,40362,58510,26692,2024-01-17,Returned,Returned,EXCLUE_METIER,44.0,Sleep & Lounge,40362,58510,26692,2024-01-17,44.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
679,40441,58634,23312,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,51.950000762939446,Shorts,40441,58634,23312,2024-01-09,51.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
680,40441,58635,27720,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,12.899999618530272,Swim,40441,58635,27720,2024-01-09,12.90,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
681,40441,58636,21004,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,29.989999771118164,Jeans,40441,58636,21004,2024-01-09,29.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
684,40768,59117,19667,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,67.98999786376953,Sweaters,40768,59117,19667,2024-01-08,67.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
685,40768,59118,28783,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,11.5,Accessories,40768,59118,28783,2024-01-08,11.50,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
690,41108,59599,20615,2024-01-04,Returned,Returned,EXCLUE_METIER,54.180000305175774,Jeans,41108,59599,20615,2024-01-04,54.18,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
693,41153,59657,16081,2024-01-20,Returned,Returned,EXCLUE_METIER,125.0,Tops & Tees,41153,59657,16081,2024-01-20,125.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
694,41204,59741,20316,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,149.0,Suits & Sport Coats,41204,59741,20316,2024-01-20,149.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
699,41224,59768,8165,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,139.0,Suits,41224,59768,8165,2024-01-05,139.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
700,41224,59769,12349,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,51.310001373291016,Intimates,41224,59769,12349,2024-01-05,51.31,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
702,41295,59876,17789,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,55.950000762939446,Fashion Hoodies & Sweatshirts,41295,59876,17789,2024-01-21,55.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
703,41320,59915,16714,2024-01-25,Processing,Processing,A_VERIFIER_ETAT,15.949999809265137,Tops & Tees,41320,59915,16714,2024-01-25,15.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
704,41320,59916,23155,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,44.9900016784668,Shorts,41320,59916,23155,2024-01-27,44.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
705,41322,59918,17020,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,54.0,Tops & Tees,41322,59918,17020,2024-01-19,54.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
706,41322,59919,19851,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,179.99000549316406,Suits & Sport Coats,41322,59919,19851,2024-01-22,179.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
708,41503,60178,21783,2024-01-11,Processing,Processing,A_VERIFIER_ETAT,34.9900016784668,Pants,41503,60178,21783,2024-01-11,34.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
709,41512,60189,17633,2024-01-01,Cancelled,Cancelled,EXCLUE_METIER,85.0,Fashion Hoodies & Sweatshirts,41512,60189,17633,2024-01-01,85.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
711,41900,60743,25349,2024-01-23,Returned,Returned,EXCLUE_METIER,15.0,Socks,41900,60743,25349,2024-01-23,15.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
719,42037,60949,6439,2024-01-12,Returned,Returned,EXCLUE_METIER,24.950000762939453,Shorts,42037,60949,6439,2024-01-12,24.95,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
720,42037,60950,839,2024-01-15,Returned,Returned,EXCLUE_METIER,92.43000030517578,Sweaters,42037,60950,839,2024-01-15,92.43,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
721,42203,61186,12913,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,110.0,Swim,42203,61186,12913,2024-01-13,110.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
722,42265,61290,16321,2024-01-18,Returned,Returned,EXCLUE_METIER,23.989999771118164,Tops & Tees,42265,61290,16321,2024-01-18,23.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
726,42769,62037,26609,2024-01-18,Cancelled,Cancelled,EXCLUE_METIER,39.0,Sleep & Lounge,42769,62037,26609,2024-01-18,39.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
727,42769,62038,28125,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,52.0,Swim,42769,62038,28125,2024-01-19,52.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
729,42783,62059,12659,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,3.2799999713897705,Intimates,42783,62059,12659,2024-01-15,3.28,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
730,42900,62231,14709,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,68.31999969482422,Maternity,42900,62231,14709,2024-01-12,68.32,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
732,42964,62333,28549,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,19.989999771118164,Accessories,42964,62333,28549,2024-01-28,19.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
737,43414,62963,22407,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,120.69000244140624,Pants,43414,62963,22407,2024-01-05,120.69,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
738,43633,63277,9393,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,15.949999809265137,Socks & Hosiery,43633,63277,9393,2024-01-07,15.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
746,44075,63932,9270,2024-01-09,Returned,Returned,EXCLUE_METIER,27.0,Socks & Hosiery,44075,63932,9270,2024-01-09,27.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
747,44075,63933,6183,2024-01-10,Returned,Returned,EXCLUE_METIER,21.899999618530277,Leggings,44075,63933,6183,2024-01-10,21.90,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
748,44225,64138,16764,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,85.0,Tops & Tees,44225,64138,16764,2024-01-24,85.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
753,44389,64367,15860,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,35.2599983215332,Plus,44389,64367,15860,2024-01-26,35.26,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
754,44389,64368,26,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,49.5,Tops & Tees,44389,64368,26,2024-01-29,49.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
763,44958,65191,6646,2024-01-23,Returned,Returned,EXCLUE_METIER,40.0,Shorts,44958,65191,6646,2024-01-23,40.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
764,44993,65238,5647,2024-01-18,Processing,Processing,A_VERIFIER_ETAT,119.98999786376952,Pants & Capris,44993,65238,5647,2024-01-18,119.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
765,45290,65645,22941,2024-01-25,Returned,Returned,EXCLUE_METIER,34.9900016784668,Shorts,45290,65645,22941,2024-01-25,34.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
769,45790,66362,19117,2024-01-27,Returned,Returned,EXCLUE_METIER,45.0,Sweaters,45790,66362,19117,2024-01-27,45.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
771,45928,66562,6299,2024-01-31,Returned,Returned,EXCLUE_METIER,25.0,Shorts,45928,66562,6299,2024-01-31,25.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
775,46439,67312,11878,2024-01-29,Returned,Returned,EXCLUE_METIER,42.0,Intimates,46439,67312,11878,2024-01-29,42.00,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
779,46647,67628,18988,2024-01-11,Returned,Returned,EXCLUE_METIER,49.02999877929688,Sweaters,46647,67628,18988,2024-01-11,49.03,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
781,46722,67736,28344,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,4.079999923706056,Accessories,46722,67736,28344,2024-01-26,4.08,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
786,46978,68104,26995,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,25.0,Sleep & Lounge,46978,68104,26995,2024-01-22,25.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
789,47211,68434,20107,2024-01-04,Cancelled,Cancelled,EXCLUE_METIER,49.950000762939446,Suits & Sport Coats,47211,68434,20107,2024-01-04,49.95,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
790,47211,68435,24823,2024-01-03,Cancelled,Cancelled,EXCLUE_METIER,24.989999771118164,Socks,47211,68435,24823,2024-01-03,24.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
792,47324,68597,22292,2024-01-21,Returned,Returned,EXCLUE_METIER,12.239999771118164,Pants,47324,68597,22292,2024-01-21,12.24,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
794,47650,69060,3458,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,106.40000152587892,Dresses,47650,69060,3458,2024-01-28,106.40,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
795,47650,69061,3126,2024-01-31,Processing,Processing,A_VERIFIER_ETAT,130.0,Dresses,47650,69061,3126,2024-01-31,130.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
796,47650,69062,12800,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,72.0,Swim,47650,69062,12800,2024-01-29,72.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
800,47765,69236,20897,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,55.0,Jeans,47765,69236,20897,2024-01-14,55.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
802,47860,69373,9821,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,92.0,Sleep & Lounge,47860,69373,9821,2024-01-26,92.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
804,48035,69625,21866,2024-01-30,Returned,Returned,EXCLUE_METIER,89.98999786376953,Pants,48035,69625,21866,2024-01-30,89.99,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
809,48274,69968,22625,2024-01-12,Processing,Processing,A_VERIFIER_ETAT,16.520000457763672,Pants,48274,69968,22625,2024-01-12,16.52,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
810,48274,69969,26945,2024-01-10,Processing,Processing,A_VERIFIER_ETAT,83.91999816894531,Sleep & Lounge,48274,69969,26945,2024-01-10,83.92,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
811,48401,70147,23600,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,35.900001525878906,Shorts,48401,70147,23600,2024-01-14,35.90,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
812,48401,70148,22821,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,45.02000045776367,Shorts,48401,70148,22821,2024-01-15,45.02,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
817,48687,70560,11897,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,69.0,Intimates,48687,70560,11897,2024-01-02,69.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
818,48687,70561,6708,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,24.979999542236328,Shorts,48687,70561,6708,2024-01-05,24.98,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
822,48917,70878,23042,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,36.0,Shorts,48917,70878,23042,2024-01-16,36.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
823,48917,70879,17568,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,30.0,Fashion Hoodies & Sweatshirts,48917,70879,17568,2024-01-13,30.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
824,48917,70880,23626,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,88.5,Shorts,48917,70880,23626,2024-01-15,88.50,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
825,48917,70881,28081,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,40.180000305175774,Swim,48917,70881,28081,2024-01-15,40.18,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
826,48932,70901,14753,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,44.97999954223633,Maternity,48932,70901,14753,2024-01-13,44.98,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
827,48995,70999,8855,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,12.199999809265137,Socks & Hosiery,48995,70999,8855,2024-01-25,12.20,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
828,49010,71020,19514,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,145.0,Sweaters,49010,71020,19514,2024-01-31,145.00,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
829,49060,71096,25759,2024-01-08,Returned,Returned,EXCLUE_METIER,19.200000762939453,Underwear,49060,71096,25759,2024-01-08,19.20,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
831,49399,71584,2669,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,34.9900016784668,Active,49399,71584,2669,2024-01-20,34.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
832,49403,71589,2868,2024-01-06,Returned,Returned,EXCLUE_METIER,9.489999771118164,Active,49403,71589,2868,2024-01-06,9.49,EXCLUE PAR RÈGLE MÉTIER,RETURNED_ORDER,Commande retournée : exclusion métier du chiffre d'affaires.
833,49495,71722,1406,2024-01-26,Cancelled,Cancelled,EXCLUE_METIER,75.56999969482422,Sweaters,49495,71722,1406,2024-01-26,75.57,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
834,49495,71723,6262,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,6.710000038146973,Leggings,49495,71723,6262,2024-01-27,6.71,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
838,49819,72198,24646,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,15.0,Socks,49819,72198,24646,2024-01-23,15.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
839,49869,72269,4663,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,198.0,Jeans,49869,72269,4663,2024-01-16,198.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
840,49869,72270,11602,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,64.94999694824219,Intimates,49869,72270,11602,2024-01-17,64.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
841,49869,72271,4375,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,25.0,Jeans,49869,72271,4375,2024-01-16,25.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
842,49869,72272,13701,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,21.989999771118164,Accessories,49869,72272,13701,2024-01-20,21.99,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
844,50085,72599,18751,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,34.95000076293945,Active,50085,72599,18751,2024-01-26,34.95,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
852,50382,73027,23663,2024-01-23,Cancelled,Cancelled,EXCLUE_METIER,109.98999786376952,Outerwear & Coats,50382,73027,23663,2024-01-23,109.99,EXCLUE PAR RÈGLE MÉTIER,CANCELLED_ORDER,Commande annulée : exclusion métier du chiffre d'affaires.
853,50383,73028,28760,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,33.0,Accessories,50383,73028,28760,2024-01-27,33.00,À VÉRIFIER,PROCESSING_ORDER,Commande encore en traitement : chiffre d'affaires à vérifier.
